FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,SLDL18,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,POP100,HU100,INTPTLAT,INTPTLON,LSADC,GEOID20,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,P0010009,P0010010,P0010011,P0010012,P0010013,P0010014,P0010015,P0010016,P0010017,P0010018,P0010019,P0010020,P0010021,P0010022,P0010023,P0010024,P0010025,P0010026,P0010027,P0010028,P0010029,P0010030,P0010031,P0010032,P0010033,P0010034,P0010035,P0010036,P0010037,P0010038,P0010039,P0010040,P0010041,P0010042,P0010043,P0010044,P0010045,P0010046,P0010047,P0010048,P0010049,P0010050,P0010051,P0010052,P0010053,P0010054,P0010055,P0010056,P0010057,P0010058,P0010059,P0010060,P0010061,P0010062,P0010063,P0010064,P0010065,P0010066,P0010067,P0010068,P0010069,P0010070,P0010071,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,P0020012,P0020013,P0020014,P0020015,P0020016,P0020017,P0020018,P0020019,P0020020,P0020021,P0020022,P0020023,P0020024,P0020025,P0020026,P0020027,P0020028,P0020029,P0020030,P0020031,P0020032,P0020033,P0020034,P0020035,P0020036,P0020037,P0020038,P0020039,P0020040,P0020041,P0020042,P0020043,P0020044,P0020045,P0020046,P0020047,P0020048,P0020049,P0020050,P0020051,P0020052,P0020053,P0020054,P0020055,P0020056,P0020057,P0020058,P0020059,P0020060,P0020061,P0020062,P0020063,P0020064,P0020065,P0020066,P0020067,P0020068,P0020069,P0020070,P0020071,P0020072,P0020073,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,P0030009,P0030010,P0030011,P0030012,P0030013,P0030014,P0030015,P0030016,P0030017,P0030018,P0030019,P0030020,P0030021,P0030022,P0030023,P0030024,P0030025,P0030026,P0030027,P0030028,P0030029,P0030030,P0030031,P0030032,P0030033,P0030034,P0030035,P0030036,P0030037,P0030038,P0030039,P0030040,P0030041,P0030042,P0030043,P0030044,P0030045,P0030046,P0030047,P0030048,P0030049,P0030050,P0030051,P0030052,P0030053,P0030054,P0030055,P0030056,P0030057,P0030058,P0030059,P0030060,P0030061,P0030062,P0030063,P0030064,P0030065,P0030066,P0030067,P0030068,P0030069,P0030070,P0030071,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0040012,P0040013,P0040014,P0040015,P0040016,P0040017,P0040018,P0040019,P0040020,P0040021,P0040022,P0040023,P0040024,P0040025,P0040026,P0040027,P0040028,P0040029,P0040030,P0040031,P0040032,P0040033,P0040034,P0040035,P0040036,P0040037,P0040038,P0040039,P0040040,P0040041,P0040042,P0040043,P0040044,P0040045,P0040046,P0040047,P0040048,P0040049,P0040050,P0040051,P0040052,P0040053,P0040054,P0040055,P0040056,P0040057,P0040058,P0040059,P0040060,P0040061,P0040062,P0040063,P0040064,P0040065,P0040066,P0040067,P0040068,P0040069,P0040070,P0040071,P0040072,P0040073,H0010001,H0010002,H0010003,P0050001,P0050002,P0050003,P0050004,P0050005,P0050006,P0050007,P0050008,P0050009,P0050010
PLST,FL,620,L6,00,000,0031224,620L600US12011,12011,3,5,12,00294478,011,1971532963,458373417,11,State House District 11,N,183285,83379,+30.6845277,-081.8544596,LL,12011,183285,169617,147629,13932,624,3615,192,3625,13668,12833,1680,2951,1633,107,5690,146,136,33,270,13,7,19,75,58,15,711,181,81,11,136,57,1,102,45,42,6,1,0,16,9,8,4,5,1,0,5,110,21,3,43,4,7,5,5,12,0,1,0,0,0,9,0,14,4,10,0,0,0,0,0,0,183285,11925,171360,163014,144453,13594,457,3539,173,798,8346,7903,1524,2830,1542,100,1424,122,129,32,98,3,3,3,67,26,0,395,153,67,11,29,49,0,7,41,17,2,1,0,2,8,1,2,1,0,0,4,44,17,0,10,1,2,0,5,0,0,1,0,0,0,8,0,4,3,1,0,0,0,0,0,0,148116,139001,122039,10573,492,3064,148,2685,9115,8671,739,2240,836,69,4241,106,72,26,211,10,3,8,64,35,11,372,115,21,2,80,21,0,71,14,11,2,1,0,12,2,5,4,5,1,0,5,64,12,3,26,2,2,5,5,1,0,1,0,0,0,7,0,8,0,8,0,0,0,0,0,0,148116,8511,139605,134225,119804,10360,368,3009,134,550,5380,5158,670,2159,804,67,1095,90,70,26,95,3,2,2,56,19,0,192,97,21,2,16,20,0,7,13,3,2,1,0,2,1,0,2,1,0,0,4,29,11,0,4,1,1,0,5,0,0,1,0,0,0,6,0,1,0,1,0,0,0,0,0,0,83379,74290,9089,4314,1186,257,0,929,0,3128,0,2792,336
PLST,FL,620,L6,00,000,0031225,620L600US12012,12012,3,5,12,00294478,012,157955712,10863607,12,State House District 12,N,179332,76150,+30.3093872,-081.5106435,LL,12012,179332,159893,105944,25869,615,16846,279,10340,19439,18197,2264,1789,2517,131,9834,186,320,31,742,26,2,93,153,96,13,1076,219,145,12,241,85,11,119,66,119,4,12,0,13,11,15,1,1,0,0,2,155,16,1,84,4,14,1,11,13,0,2,4,2,0,3,0,10,1,8,0,0,0,1,1,1,179332,26284,153048,143963,100587,24935,378,16631,248,1184,9085,8458,2073,1654,2404,124,1294,154,297,29,206,24,2,11,128,58,0,581,174,131,7,53,73,7,13,65,29,1,12,0,3,7,5,0,1,0,0,0,44,9,0,9,2,6,0,5,5,0,2,4,0,0,2,0,2,1,1,0,0,0,0,0,0,143071,129542,88156,19774,490,13414,203,7505,13529,12767,1141,1422,1460,85,7484,137,190,22,543,14,2,76,129,56,6,651,130,79,3,150,49,10,73,38,70,4,12,0,12,8,9,1,1,0,0,2,106,9,1,61,4,5,0,6,9,0,2,4,2,0,3,0,4,0,3,0,0,0,1,1,1,143071,19050,124021,118113,84376,19180,292,13263,178,824,5908,5536,1051,1358,1409,82,988,122,181,21,161,14,2,8,109,30,0,340,100,72,3,30,46,7,5,38,16,1,12,0,3,4,2,0,1,0,0,0,31,4,0,7,2,4,0,1,5,0,2,4,0,0,2,0,1,0,1,0,0,0,0,0,0,76150,71410,4740,4460,812,65,19,728,0,3648,3388,0,260
PLST,FL,620,L6,00,000,0031226,620L600US12013,12013,3,5,12,00294478,013,122590404,25754121,13,State House District 13,N,173073,79498,+30.3433059,-081.6245317,LL,12013,173073,158250,59137,85176,682,4614,153,8488,14823,13738,2711,1253,995,73,6629,504,269,65,994,20,4,70,82,60,9,927,313,93,18,161,39,6,148,44,29,6,12,0,9,26,13,5,2,0,0,3,136,19,2,76,3,20,2,6,6,0,0,1,0,0,1,0,22,4,17,1,0,0,0,0,0,173073,20680,152393,145277,55370,83740,405,4486,134,1142,7116,6519,2549,1138,917,64,602,462,243,57,363,16,4,2,76,24,2,548,257,79,13,40,37,3,15,37,12,1,12,0,4,25,8,0,2,0,0,3,39,12,0,15,3,3,1,3,1,0,0,1,0,0,0,0,10,0,10,0,0,0,0,0,0,134054,123915,50355,63138,542,3627,130,6123,10139,9451,1324,1031,624,37,5026,347,147,36,700,9,2,50,76,36,6,578,200,49,4,100,20,4,106,27,13,6,3,0,9,19,9,4,2,0,0,3,93,13,1,57,2,10,2,2,4,0,0,1,0,0,1,0,17,3,13,1,0,0,0,0,0,134054,14870,119184,114579,47582,62244,344,3544,113,752,4605,4213,1268,965,601,33,479,324,142,30,269,6,2,2,71,20,1,348,168,48,3,24,20,3,10,24,11,1,3,0,4,18,6,0,2,0,0,3,34,12,0,14,2,2,1,1,1,0,0,1,0,0,0,0,10,0,10,0,0,0,0,0,0,79498,70052,9446,7458,3473,2927,82,464,0,3985,2633,0,1352
PLST,FL,620,L6,00,000,0031227,620L600US12014,12014,3,5,12,00294478,014,582270587,17437951,14,State House District 14,N,179268,75136,+30.4318033,-081.7390764,LL,12014,179268,167857,62095,95903,659,3493,140,5567,11411,10464,2518,1652,807,42,3609,476,241,65,832,22,1,58,68,54,19,819,292,78,8,203,35,1,69,30,34,4,5,0,24,18,13,3,0,0,0,2,115,18,4,61,4,11,1,4,8,0,1,2,0,0,1,0,13,3,10,0,0,0,0,0,0,179268,12734,166534,159439,59726,94575,475,3397,130,1136,7095,6551,2354,1567,733,40,722,432,229,64,297,22,0,4,60,25,2,485,227,67,8,78,32,0,9,26,4,0,5,0,4,15,8,0,0,0,0,2,51,13,4,13,4,7,0,3,3,0,1,2,0,0,1,0,8,2,6,0,0,0,0,0,0,135911,128415,51058,69894,524,2945,107,3887,7496,6940,1148,1345,491,24,2702,354,107,38,565,11,0,49,50,39,17,462,168,32,2,106,20,0,50,21,16,4,1,0,22,5,10,3,0,0,0,2,84,10,4,50,0,7,1,3,5,0,1,2,0,0,1,0,10,2,8,0,0,0,0,0,0,135911,8766,127145,122667,49406,69163,393,2885,100,720,4478,4172,1088,1283,454,23,569,325,101,37,209,11,0,4,43,23,2,268,140,26,2,41,18,0,6,18,1,0,1,0,4,2,7,0,0,0,0,2,33,8,4,9,0,5,0,2,1,0,1,2,0,0,1,0,5,1,4,0,0,0,0,0,0,75136,68805,6331,1827,1306,526,16,764,0,521,0,0,521
PLST,FL,620,L6,00,000,0031228,620L600US12015,12015,3,5,12,00294478,015,505132696,34231422,15,State House District 15,N,174081,73223,+30.2516053,-081.8693599,LL,12015,174081,158848,90360,51794,726,7158,187,8623,15233,14120,2431,2009,1409,64,6229,378,273,70,983,16,3,73,77,87,18,974,301,132,5,220,52,7,107,44,42,3,6,0,26,11,11,2,0,0,0,5,126,25,1,64,5,15,0,9,2,0,2,1,0,0,2,0,13,7,5,0,0,1,0,0,0,174081,20448,153633,145555,86182,50579,461,6987,163,1183,8078,7477,2204,1896,1335,56,891,360,251,65,298,16,3,5,73,21,3,560,254,117,5,42,45,4,13,39,7,2,6,0,3,10,9,2,0,0,0,2,38,18,0,8,4,2,0,3,0,0,2,1,0,0,0,0,3,1,2,0,0,0,0,0,0,134166,124225,74626,36680,598,5954,164,6203,9941,9334,963,1663,817,41,4627,263,125,32,616,9,3,49,62,47,17,536,186,28,2,117,26,4,90,24,17,3,6,0,18,4,5,2,0,0,0,4,66,12,1,32,4,8,0,3,1,0,2,1,0,0,2,0,5,1,4,0,0,0,0,0,0,134166,14267,119899,114896,71788,35988,395,5821,145,759,5003,4680,886,1592,796,38,680,255,116,29,198,9,3,4,58,13,3,297,159,25,2,25,25,1,12,24,3,2,6,0,3,3,4,2,0,0,0,1,24,8,0,7,4,1,0,1,0,0,2,1,0,0,0,0,2,0,2,0,0,0,0,0,0,73223,67906,5317,2147,649,15,0,634,0,1498,114,898,486
PLST,FL,620,L6,00,000,0031229,620L600US12016,12016,3,5,12,00294478,016,315837456,56954611,16,State House District 16,N,196880,89275,+30.1931536,-081.5542443,LL,12016,196880,176233,126664,24698,706,14631,189,9345,20647,19453,2235,1992,2210,105,11417,200,210,34,719,26,6,106,80,70,43,1036,262,131,23,228,61,4,146,53,90,1,4,1,7,7,17,1,0,0,0,0,145,29,5,84,2,9,0,1,8,0,0,1,1,0,5,0,13,8,5,0,0,0,0,0,0,196880,25067,171813,162082,121538,23866,352,14475,164,1687,9731,9171,1987,1841,2136,101,2301,169,203,30,261,23,4,5,73,30,7,515,188,110,15,67,55,1,5,49,13,0,4,1,0,2,4,1,0,0,0,0,37,16,1,10,2,3,0,0,1,0,0,1,0,0,3,0,8,5,3,0,0,0,0,0,0,158471,144068,106298,18906,532,11311,164,6857,14403,13739,1044,1603,1316,75,8622,154,129,19,521,17,2,81,75,44,37,545,172,44,8,124,22,1,89,24,32,1,4,1,7,5,10,1,0,0,0,0,111,18,3,69,1,6,0,0,7,0,0,1,1,0,5,0,8,5,3,0,0,0,0,0,0,158471,18157,140314,133876,102625,18410,284,11238,141,1178,6438,6123,945,1521,1276,72,1716,133,125,16,201,17,2,4,70,20,5,278,136,36,5,39,20,0,5,24,5,0,4,1,0,0,2,1,0,0,0,0,29,12,1,8,1,2,0,0,1,0,0,1,0,0,3,0,8,5,3,0,0,0,0,0,0,89275,83215,6060,3427,2966,0,0,2966,0,461,60,0,401
PLST,FL,620,L6,00,000,0031230,620L600US12017,12017,3,5,12,00294478,017,924266482,434632187,17,State House District 17,N,233994,97961,+30.0275474,-081.4369618,LL,12017,233994,212834,186803,11673,604,9427,136,4191,21160,19989,1999,2832,2705,125,11544,89,115,6,363,25,0,58,43,76,9,1045,204,92,8,189,71,14,234,90,90,4,8,0,26,0,10,2,0,0,0,3,114,22,0,57,8,8,0,11,4,0,0,1,2,0,1,0,11,4,3,2,2,0,0,1,1,233994,19784,214210,203837,181572,11280,445,9323,127,1090,10373,9867,1832,2642,2593,121,2249,79,113,6,103,20,0,8,41,57,3,468,138,88,8,30,70,8,14,87,15,0,3,0,0,0,2,2,0,0,0,3,34,22,0,0,8,1,0,1,0,0,0,1,0,0,1,0,4,4,0,0,0,0,0,0,0,177691,164737,146056,8475,492,6641,96,2977,12954,12377,855,2054,1099,81,7787,73,53,2,216,16,0,53,36,49,3,509,114,29,0,84,29,4,136,46,43,4,3,0,11,0,1,2,0,0,0,3,61,7,0,40,4,8,0,1,0,0,0,1,0,0,0,0,6,0,3,2,1,0,0,1,1,177691,12941,164750,158818,142784,8258,377,6589,87,723,5932,5699,803,1948,1064,77,1511,68,53,2,75,13,0,8,35,39,3,220,77,25,0,12,28,3,12,46,8,0,3,0,0,0,1,2,0,0,0,3,13,7,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97961,87659,10302,3100,2102,439,48,1600,15,998,616,0,382
PLST,FL,620,L6,00,000,0031231,620L600US12018,12018,3,5,12,00294478,018,518810891,31952855,18,State House District 18,N,177702,67493,+30.1191492,-081.8656751,LL,12018,177702,159371,120993,24380,784,6410,340,6464,18331,16965,2516,2998,2049,182,7844,178,214,25,664,19,2,62,103,78,31,1199,299,134,10,278,49,5,150,104,112,11,0,1,23,9,7,0,4,3,0,0,159,17,8,89,6,11,4,8,10,1,0,0,4,0,1,0,4,0,0,4,0,0,0,4,4,177702,20461,157241,147390,115868,23465,560,6250,320,927,9851,9193,2267,2777,1925,169,1349,141,198,25,185,13,0,9,102,29,4,622,225,119,10,60,43,5,12,101,20,3,0,0,5,9,6,0,4,0,0,0,30,12,0,2,0,3,0,6,6,1,0,0,0,0,0,0,4,0,0,4,0,0,0,2,2,134145,122644,94712,17311,618,5197,242,4564,11501,10829,911,2214,1059,97,5625,136,103,7,459,16,2,47,81,50,22,581,162,35,0,118,26,4,98,55,44,3,0,1,23,3,5,0,4,0,0,0,87,6,3,61,6,4,0,2,4,0,0,0,0,0,1,0,4,0,0,4,0,0,0,0,0,134145,13651,120494,114665,91461,16849,454,5106,223,572,5829,5503,845,2093,1014,92,978,112,93,7,141,11,0,9,81,24,3,311,126,35,0,32,22,4,6,53,14,3,0,0,5,3,4,0,4,0,0,0,11,5,0,2,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,67493,63419,4074,1629,1234,0,9,1225,0,395,0,0,395
PLST,FL,620,L6,00,000,0031232,620L600US12019,12019,3,5,12,00294478,019,4325744616,357098932,19,State House District 19,N,158314,69006,+29.7938215,-081.9258425,LL,12019,158314,148425,119079,22399,720,1052,101,5074,9889,9320,1367,2599,482,52,4291,122,51,4,271,7,3,25,26,10,10,493,88,22,13,62,34,8,119,28,25,2,9,13,13,21,14,6,7,2,1,6,57,5,4,18,3,3,2,2,8,3,0,2,2,0,5,0,14,4,6,4,0,0,0,5,5,158314,12603,145711,139769,115564,22054,500,1015,92,544,5942,5650,1267,2544,457,45,1023,106,33,2,123,6,1,13,21,7,2,265,78,20,13,19,25,8,10,27,12,1,1,11,9,15,5,2,7,1,0,1,15,3,0,1,1,1,0,1,5,0,0,0,0,0,3,0,11,3,5,3,0,0,0,1,1,126263,119726,97448,17267,572,861,72,3506,6537,6211,495,2054,262,29,3026,89,29,1,162,3,3,24,24,7,3,277,42,5,9,27,22,0,68,21,16,2,8,2,9,18,8,6,7,1,1,5,37,3,3,17,2,2,0,1,1,3,0,0,1,0,4,0,12,4,4,4,0,0,0,0,0,126263,8535,117728,113789,95025,17074,426,841,68,355,3939,3777,476,2027,250,28,783,78,19,1,73,2,1,12,19,6,2,147,40,5,9,3,14,0,6,21,10,1,0,0,9,15,3,2,7,1,0,1,6,2,0,1,0,0,0,0,1,0,0,0,0,0,2,0,9,3,3,3,0,0,0,0,0,69006,58822,10184,11227,10940,9939,31,959,11,287,0,0,287
PLST,FL,620,L6,00,000,0031233,620L600US12020,12020,3,5,12,00294478,020,2045463841,234095661,20,State House District 20,N,168327,75051,+29.5525228,-082.2893953,LL,12020,168327,153006,86177,51283,589,8064,55,6838,15321,14228,2367,1664,1167,69,7796,275,113,20,592,10,6,52,17,61,19,957,249,77,2,235,39,5,121,48,128,10,11,3,17,6,3,0,0,1,0,2,117,15,3,63,2,15,0,3,9,1,0,1,0,0,1,4,14,1,12,0,1,0,0,5,5,168327,20590,147737,140463,80680,50428,401,7976,43,935,7274,6672,2146,1552,1118,59,1117,263,105,18,228,7,5,7,16,29,2,548,198,70,1,50,38,4,14,45,90,5,10,3,10,6,2,0,0,1,0,1,48,14,3,10,2,15,0,1,0,0,0,1,0,0,1,1,6,1,4,0,1,0,0,0,0,137124,125823,75406,37702,499,6928,51,5237,11301,10593,1097,1396,846,48,6341,214,92,13,414,8,5,47,15,39,18,624,148,53,2,143,15,3,80,35,105,9,7,3,14,3,3,0,0,0,0,1,71,10,1,39,0,12,0,2,1,1,0,0,0,0,1,4,8,0,7,0,1,0,0,5,5,137124,16055,121069,116059,70974,37218,340,6857,40,630,5010,4602,980,1334,816,42,906,207,86,11,168,5,4,7,14,21,1,369,115,50,1,32,15,3,9,34,82,4,7,3,8,3,2,0,0,0,0,1,35,10,1,10,0,12,0,0,0,0,0,0,0,0,1,1,4,0,3,0,1,0,0,0,0,75051,67439,7612,12214,7731,6834,185,712,0,4483,3048,0,1435
PLST,FL,620,L6,00,000,0031234,620L600US12021,12021,3,5,12,00294478,021,3444186853,902404320,21,State House District 21,N,178899,79011,+29.6113229,-083.0246950,LL,12021,178899,162152,130152,15881,525,10278,76,5240,16747,15610,1872,2254,1845,69,8798,98,101,32,360,11,2,36,36,84,12,979,187,80,8,231,49,4,164,19,180,6,12,4,11,5,12,1,2,0,0,4,121,7,0,85,4,15,0,2,3,0,2,0,0,0,3,0,30,4,19,3,2,2,0,7,7,178899,19768,159131,151035,124042,15479,367,10168,66,913,8096,7577,1689,2127,1784,64,1465,86,97,29,136,5,1,3,34,55,2,476,128,70,0,42,43,2,19,18,120,0,7,4,6,4,10,0,2,0,0,1,32,7,0,9,4,8,0,1,0,0,0,0,0,0,3,0,11,4,5,0,2,0,0,0,0,146753,135086,109632,12368,387,8506,68,4125,11667,10926,810,1729,1043,45,6793,69,68,20,242,4,2,20,29,46,6,637,112,37,0,150,21,1,126,13,139,0,7,3,9,3,12,1,2,0,0,1,79,5,0,65,0,4,0,2,0,0,0,0,0,0,3,0,18,3,8,3,2,2,0,7,7,146753,15261,131492,126312,104803,12077,284,8413,61,674,5180,4833,724,1648,1010,43,1114,61,66,17,83,1,1,3,27,35,0,320,82,30,0,21,21,1,16,13,109,0,5,3,4,2,10,0,2,0,0,1,18,5,0,6,0,3,0,1,0,0,0,0,0,0,3,0,9,3,4,0,2,0,0,0,0,79011,69900,9111,14155,3426,2641,10,737,38,10729,10271,0,458
PLST,FL,620,L6,00,000,0031235,620L600US12022,12022,3,5,12,00294478,022,4020696723,1234605114,22,State House District 22,N,178682,85989,+29.2322417,-082.7216679,LL,12022,178682,159814,128724,16501,816,3640,76,10057,18868,18055,1551,2316,649,52,12334,115,118,30,661,32,5,71,24,68,29,688,152,45,9,162,26,3,144,29,32,11,4,1,46,7,8,4,4,0,0,1,111,9,5,74,1,5,0,6,5,3,1,0,0,0,2,0,13,5,1,6,0,0,1,1,1,178682,30486,148196,141755,120903,15807,441,3598,63,943,6441,6170,1376,2176,604,46,1404,102,116,28,190,24,1,14,17,51,21,244,100,40,9,14,19,3,15,25,3,1,3,0,0,3,6,0,2,0,0,1,25,8,4,7,1,0,0,4,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,148277,134652,111169,12482,658,2928,62,7353,13625,13136,649,1911,355,27,9306,98,100,29,474,22,4,60,23,55,23,401,85,17,5,83,16,2,96,20,11,4,2,1,40,5,8,4,2,0,0,0,75,5,3,53,1,4,0,4,2,3,0,0,0,0,0,0,12,5,0,6,0,0,1,1,1,148277,21972,126305,121836,105751,12076,386,2899,51,673,4469,4316,575,1819,332,26,1098,87,98,27,149,20,0,14,17,39,15,134,60,14,5,6,11,2,10,16,1,0,2,0,0,1,6,0,0,0,0,0,18,5,3,6,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,85989,76488,9501,2416,2133,1045,0,1085,3,283,66,0,217
PLST,FL,620,L6,00,000,0031236,620L600US12023,12023,3,5,12,00294478,023,2240163875,161808300,23,State House District 23,N,174384,81180,+29.2277568,-081.8896543,LL,12023,174384,157349,129964,17559,745,2239,81,6761,17035,16193,2030,3159,680,91,9182,126,82,36,599,12,12,56,21,72,35,712,175,57,7,207,47,7,103,21,48,6,0,0,17,4,5,1,6,1,0,0,112,6,5,77,0,17,1,1,3,1,1,0,0,0,0,0,14,6,6,2,0,0,0,4,4,174384,22361,152023,144067,123661,16834,531,2191,71,779,7956,7591,1851,3015,648,84,1443,115,77,27,220,8,9,10,14,58,12,330,131,56,7,39,43,7,4,18,12,3,0,0,0,2,1,0,6,1,0,0,24,4,5,10,0,4,0,1,0,0,0,0,0,0,0,0,11,6,5,0,0,0,0,0,0,138240,126613,107005,12088,614,1847,69,4990,11627,11138,727,2450,358,62,6790,97,55,26,398,8,11,47,17,60,32,399,105,22,4,102,24,7,64,16,28,0,0,0,10,4,5,1,6,1,0,0,77,3,5,56,0,9,1,0,2,1,0,0,0,0,0,0,9,5,2,2,0,0,0,4,4,138240,15728,122512,117336,102792,11708,439,1814,61,522,5176,4967,649,2355,340,59,1152,88,51,17,157,5,8,10,14,52,10,180,75,21,4,16,22,7,4,13,8,0,0,0,0,2,1,0,6,1,0,0,22,3,5,10,0,4,0,0,0,0,0,0,0,0,0,0,7,5,2,0,0,0,0,0,0,81180,71150,10030,1568,1198,100,22,1075,1,370,6,0,364
PLST,FL,620,L6,00,000,0031237,620L600US12024,12024,3,5,12,00294478,024,2611403325,627543280,24,State House District 24,N,186404,93141,+29.4576323,-081.3518250,LL,12024,186404,170262,146196,13426,654,3279,96,6611,16142,15272,1701,2179,926,87,9453,155,84,12,453,9,0,87,68,45,13,734,178,64,6,169,37,1,148,31,57,8,4,2,8,4,7,3,0,0,7,0,127,25,0,59,4,13,4,5,8,1,4,2,2,0,0,0,9,1,6,2,0,0,0,0,0,186404,20609,165795,158695,140997,12973,466,3198,90,971,7100,6700,1541,2042,880,87,1666,140,73,12,175,7,0,17,25,28,7,354,148,58,1,34,36,0,12,29,19,0,4,2,6,1,1,3,0,0,0,0,44,20,0,11,4,4,1,2,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,155996,144634,125952,10454,516,2775,71,4866,11362,10862,693,1747,487,66,7167,116,53,3,353,6,0,66,66,31,8,417,114,35,5,71,17,1,103,17,25,5,0,2,8,1,3,3,0,0,7,0,75,17,0,36,0,5,2,2,6,1,4,2,0,0,0,0,8,0,6,2,0,0,0,0,0,155996,14720,141276,136525,122451,10192,370,2731,65,716,4751,4530,643,1672,476,66,1312,103,43,3,149,4,0,13,25,19,2,193,88,31,0,14,17,0,8,15,8,0,0,2,6,1,0,3,0,0,0,0,27,12,0,11,0,1,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,93141,79193,13948,1548,958,154,123,673,8,590,12,0,578
PLST,FL,620,L6,00,000,0031238,620L600US12025,12025,3,5,12,00294478,025,357460431,260248710,25,State House District 25,N,173106,101202,+29.1401024,-080.9886701,LL,12025,173106,161531,147569,6144,517,4218,92,2991,11575,10973,1268,2381,946,72,5827,60,48,13,249,9,4,27,26,29,14,522,122,49,7,104,41,6,100,37,30,9,0,0,11,1,2,0,1,0,0,2,77,15,2,48,1,2,1,2,1,1,2,0,2,0,0,0,3,0,1,0,2,0,0,0,0,173106,10915,162191,155703,144496,5916,384,4180,81,646,6488,6193,1165,2328,917,67,1461,44,40,12,94,9,4,7,23,20,2,270,89,41,6,32,36,6,8,35,9,4,0,0,1,1,0,0,0,0,0,2,24,9,1,9,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,147986,139890,128929,4762,444,3439,71,2245,8096,7741,513,1926,550,49,4394,39,31,11,148,8,4,18,20,19,11,306,62,30,4,55,20,4,75,25,12,4,0,0,10,0,2,0,1,0,0,2,47,9,2,31,1,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,147986,7871,140115,135688,126753,4651,344,3414,65,461,4427,4241,473,1892,537,47,1112,27,25,11,63,8,4,4,20,16,2,165,48,27,3,22,18,4,7,25,5,3,0,0,1,0,0,0,0,0,0,2,20,9,1,7,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,101202,80168,21034,2629,1191,0,0,1166,25,1438,0,21,1417
PLST,FL,620,L6,00,000,0031239,620L600US12026,12026,3,5,12,00294478,026,695908402,17250611,26,State House District 26,N,179126,81885,+29.1187993,-081.1821897,LL,12026,179126,163158,114448,36623,659,3690,102,7636,15968,15150,2406,2369,855,62,8340,232,117,17,583,12,1,59,18,46,33,701,180,43,7,188,23,1,133,27,46,4,0,1,34,8,4,0,0,1,0,1,111,23,1,72,1,4,1,4,3,0,0,1,1,0,0,0,5,1,1,0,3,0,0,1,1,179126,22269,156857,149434,108603,35699,404,3618,91,1019,7423,7090,2192,2258,801,60,1233,200,103,17,172,12,0,9,17,15,1,302,138,36,3,44,14,1,19,26,10,0,0,1,1,8,0,0,0,0,0,1,27,11,1,8,1,2,0,3,1,0,0,0,0,0,0,0,3,1,0,0,2,0,0,1,1,147068,136130,99128,27643,551,3132,64,5612,10938,10483,976,1959,571,44,6127,195,77,16,387,12,1,49,16,29,24,376,109,22,4,103,13,1,55,13,22,2,0,1,25,1,3,0,0,1,0,1,75,8,1,54,1,3,1,4,2,0,0,1,0,0,0,0,3,0,0,0,3,0,0,1,1,147068,15794,131274,126311,94918,27128,362,3076,55,772,4963,4767,908,1883,549,43,986,167,72,16,97,12,0,8,15,11,0,175,85,20,0,26,5,1,15,13,6,0,0,1,1,1,0,0,0,0,0,1,18,7,1,4,1,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,81885,72689,9196,13097,5777,2916,156,2695,10,7320,6390,0,930
